Symbol	TCGA-44-2657-11	TCGA-50-5939-11	TCGA-55-6979-11	TCGA-55-6970-11	TCGA-55-6984-11	TCGA-44-6777-11	TCGA-44-6146-11	TCGA-44-3396-11
NSUN2	2316	1903	1152	1687	3148	1331	1612	3931
FBXO42	1547	1126	874	994	2453	956	1264	2806
MFAP3	601	924	353	628	894	561	726	1647
MRI1	570	382	354	436	760	228	402	1010
METTL1	621	227	288	250	407	280	194	718
HOXC8	20	11	1	1	2	4	4	36
AGA	1035	670	582	620	1531	803	542	1690
PI4K2B	1032	945	772	924	2363	770	952	1327
BOD1L1	2113	2999	1764	2487	3805	1717	2816	4843
MAT2B	4419	3115	2216	3124	6689	3041	3040	6499
TLL1	358	641	162	318	321	184	235	810
EDC4	1761	1305	854	1251	2008	910	1216	3833
TRIO	2893	4778	2069	2732	5309	2517	3704	8097
VCAN	1700	3310	1126	2129	2961	3458	3464	9180
CLEC16A	2407	2012	1411	1401	2995	1473	1576	4602
MSR1	7193	10752	6160	7272	18496	10599	5005	32373
CDH1	7666	7277	6287	5615	19177	6706	7851	15795
SKIV2L2	2072	1995	1236	1758	2854	1763	1709	4078
DNAH5	460	201	201	379	3724	595	355	3935
ZFYVE16	1363	1867	1210	1907	2781	1137	1525	3470
FAM65A	5052	5803	2047	3700	5000	4106	4430	11506
C6	301	60	114	103	1718	396	46	1307
RAI14	3297	3880	2264	2752	4765	2431	3423	8758
SOX30	18	7	7	4	14	3	5	26
PNKP	1021	652	516	605	1336	601	497	1800
BEST2	1	0	1	1	0	1	0	1
PHLPP2	607	538	223	394	679	290	513	1005
SPDL1	268	164	121	157	272	158	180	345
STAU2	1203	1414	792	1173	2146	1056	1006	2672
PQLC2	788	380	349	317	950	428	377	1144
CTNS	929	675	448	599	1240	750	672	1547
RTN4R	363	175	148	115	338	193	139	304
PHF23	1728	760	562	767	1850	1005	735	2213
CDH10	0	13	32	11	20	1	23	23
INPP4A	1648	1651	1157	1607	2294	1051	1471	3558
RAB27B	929	624	1261	694	2792	1091	1095	1622
PSMA4	3429	2383	2267	2785	5943	2446	2105	5214
MYO16	84	20	58	38	68	42	53	74
LSG1	1572	1076	628	1029	1752	906	1166	2903
PARP3	1222	881	715	758	2048	778	1012	2141
TNC	7440	6798	2495	4194	2940	5809	6851	17321
THAP3	582	205	165	251	642	311	237	724
FAM65C	99	82	70	255	359	54	97	226
TDP1	654	288	229	321	503	219	227	843
AIFM2	772	411	515	433	1254	562	534	1264
C2orf83	0	0	0	0	0	0	0	0
SPATA7	267	242	200	284	718	182	158	508
MED17	825	915	583	763	1440	645	787	1800
RETSAT	3622	2923	1699	1681	6348	3337	2849	6417
CAPG	13220	7586	10385	7924	13221	8456	5021	22631
AP2S1	2937	1452	1387	1217	3336	1646	1002	3847
USH2A	1	1	1	2	12	3	5	8
ZPBP	2	1	1	2	5	1	4	7
TG	1537	15	17	15	37	9	10	40
ADAM28	997	172	182	383	450	245	148	972
BARX2	58	2	8	6	76	16	9	93
DCUN1D1	975	1084	700	1035	2220	906	956	2193
JADE2	4096	3036	1554	2293	3671	2214	2726	6898
ZIC2	1	1	0	1	0	0	0	2
LCP2	3054	2182	2156	2948	2063	2095	1848	5860
TRIT1	392	330	250	434	1211	251	337	925
ADRB1	574	837	248	1165	1235	566	510	3330
GUCA2B	6	4	1	3	8	1	2	9
CUL7	1699	1423	983	1319	2341	1152	1443	3688
CTNNA1	15641	17452	10298	13057	31962	16784	16198	44846
PHKA2	1066	997	635	834	1789	650	903	1934
CNTLN	275	454	304	390	575	287	488	733
EPHA3	158	575	112	153	171	191	261	1098
HSPA5	27070	16030	12509	14650	31346	20453	13266	32401
DSG2	2062	2850	1576	1930	6768	2365	2778	5241
GEMIN8	696	411	289	425	1242	460	400	1023
OFD1	1161	820	790	1181	2165	626	806	1978
GPM6B	801	1508	435	1119	2203	1147	1320	2028
MAGEC2	0	1	0	1	0	0	0	0
PREX2	613	1887	519	1423	1224	651	863	2807
WDR37	1396	1155	761	947	1912	866	967	2324
YTHDC2	1073	1019	748	1099	1770	620	986	2147
CTPS2	748	613	546	705	1466	578	661	1532
ATP6V1H	2342	1751	1541	1525	3846	1793	1428	4090
POLR2B	3184	2478	1597	2205	4709	2286	2556	5829
FAM214A	1611	1546	1062	1385	2853	1081	1597	2720
ARAP2	1641	2410	1619	2431	5273	1284	2933	3930
TPR	4116	4946	2849	4040	7146	3261	4409	10008
CP	746	101	579	407	2360	780	254	2389
KIAA0556	1104	904	543	743	2240	728	882	2803
DTNBP1	1049	629	517	604	1155	500	519	1359
XK	120	169	90	117	357	128	136	330
ANO2	72	120	29	56	92	72	125	228
C12orf4	699	589	446	724	1077	436	523	1044
SCML1	365	436	311	537	738	169	393	571
WWC3	5503	6178	2904	4799	8208	4482	4802	11470
ARHGAP6	375	1046	310	633	997	675	798	1920
FAM184B	27	16	8	15	43	15	30	31
MAP4	12395	15768	6905	10275	19998	13070	13167	35834
GOPC	1498	1472	902	1405	2506	1075	1392	2816
ROS1	5217	5280	2902	6121	7393	4184	5463	9322
USP28	883	557	529	710	1295	522	474	1342
HDAC9	805	1132	237	377	293	402	278	1381
TSPAN17	2196	1128	923	985	3104	1296	1063	2866
NOP16	477	237	205	209	490	210	213	773
CC2D2A	805	795	579	635	2330	735	845	2518
RRM2B	2998	2750	1909	2398	6023	2682	1730	5201
ZNF800	792	990	655	915	1653	635	819	2003
TNFRSF17	280	17	46	66	17	131	15	89
SNX29	2553	1711	1337	1648	2226	1331	1548	4679
LMO3	4703	3369	2982	2909	10113	4827	3264	7430
MRPS10	1373	865	601	926	2254	1073	721	1886
GUCA1A	1	0	0	0	0	0	1	1
RSF1	1672	2382	1523	1899	3397	1598	2412	4264
VPS13D	3556	5162	2411	3406	6731	3173	4163	9194
CELF2	6009	6867	4484	6470	12013	4536	6794	16474
FAM120A	7510	6598	5046	5682	11172	5791	5789	15531
R3HDM1	944	666	483	641	1013	644	572	1448
COL9A2	590	174	289	124	710	196	290	478
KITLG	3237	4036	2172	2920	7365	3459	4845	5544
ERCC8	262	193	102	151	326	175	185	460
ADAMTS6	40	57	21	48	62	16	53	134
H6PD	5937	7903	3459	3742	9543	4200	4775	15781
VAMP3	5211	5684	3181	4702	8762	5060	4499	12947
PER3	676	1205	951	474	978	1034	2698	1325
UTS2	18	7	6	5	11	5	4	6
TNFRSF9	507	71	148	120	46	68	74	280
EPN3	135	10	20	8	124	53	5	274
LTBP1	2443	3402	1464	1965	2981	3992	3791	10364
RCN1	2558	2219	1469	2102	4321	2471	2034	5690
ELN	5080	9534	2508	6401	2675	6065	4662	27051
RFC2	979	518	365	402	1080	534	453	1263
ARID1B	3342	3791	2083	2683	5030	2262	3315	7554
CLPTM1L	7280	4800	2977	3539	10008	5676	3534	10829
NEDD4L	5954	7162	5814	5776	19165	4601	8627	16495
FOXP3	356	41	96	98	74	79	37	234
PPP1R3F	199	202	84	156	359	144	147	462
HEXB	6011	5441	7277	6095	10063	5717	3364	15483
PTCD2	280	214	158	199	454	220	232	490
KIAA2022	49	69	55	28	201	51	92	91
JKAMP	1505	1332	983	1264	2998	1227	1386	2693
DKK3	4029	9160	1618	4566	9195	8373	6397	17850
ARHGEF5	541	726	430	415	1088	302	493	1417
NFE2L3	855	537	822	804	1427	530	794	1801
MCUR1	1660	1409	715	1255	2460	1141	1225	2911
LIMA1	3819	3759	2157	3459	6686	3184	3506	6463
LETMD1	2277	1177	992	1298	3162	1163	1125	2548
SLC4A8	308	170	183	186	760	119	395	885
LAMC3	1042	3186	667	1593	939	1793	1218	7809
PTGER3	237	238	25	73	75	182	40	332
TNIP3	109	114	39	70	110	199	51	266
MAPK9	2077	2070	1154	1726	3526	1538	1565	4175
COL23A1	80	52	17	24	76	83	36	373
BCAR1	2650	2931	1248	1358	4399	2134	2187	6807
FAM160A2	1306	1262	977	1274	2327	718	1183	2576
HERPUD1	8220	4616	5034	5231	7802	4895	5102	11869
HOMER3	543	547	271	347	604	399	328	1100
RAD51	260	30	32	46	77	43	42	91
POLQ	80	19	22	39	25	21	21	40
PIK3CB	1516	1593	1225	1377	2423	1261	1318	3586
CYBA	8583	4054	4315	3123	8061	5391	2501	13301
THOC3	398	90	67	88	345	127	130	235
HEBP2	1485	1296	800	1222	3092	1093	1119	2622
MPHOSPH9	442	265	216	346	470	209	272	579
PLEKHA5	776	1244	677	1056	2140	835	1204	2593
PRSS8	7958	4843	3887	3509	13521	5171	4549	10276
SIKE1	1093	990	633	933	1864	755	987	1958
RRP12	1465	946	778	701	1701	885	627	2875
FNIP2	3315	4411	2363	3728	5154	2814	3362	8139
MSMO1	5741	4960	2378	7376	10802	6365	2550	10457
TTC17	2632	2916	1698	2542	4745	1754	2785	4983
ALX4	1	4	0	0	3	12	2	16
FSTL4	174	65	71	156	169	131	75	172
FOXN3	3501	4641	2647	3853	5374	3361	4030	9914
METTL24	29	32	17	25	34	21	34	108
AKR7A2	1800	1066	734	794	2319	1242	900	2550
MRTO4	1316	621	521	556	1242	670	480	1775
NNAT	45	30	42	23	79	27	28	89
USE1	768	471	315	433	812	436	419	1001
MCF2L2	55	29	28	58	57	21	29	86
NRIP2	247	129	104	121	285	143	117	256
LAMA3	6709	10125	3190	6577	18740	4586	7763	16954
AP5M1	1486	1482	803	1317	3071	1190	1201	2559
ANAPC4	905	712	603	847	1608	494	663	1411
KCNQ1	3508	2264	1253	1349	3734	2416	1533	4652
TRAPPC3	2290	1491	1145	1319	3396	1532	1257	3089
THRAP3	6941	5421	3581	4502	9031	4745	5149	12755
PHPT1	2437	1321	1308	890	2869	1535	879	2951
ENTPD2	13	27	18	15	37	34	36	94
LY75	1026	488	455	511	1271	459	363	1596
ARID4B	1604	1942	1436	1709	3338	1232	2022	3788
OPN3	737	623	311	429	1218	495	253	1466
SDCCAG8	1339	1324	904	1039	2092	907	1008	2114
PTPRN	10	3	2	4	6	4	0	13
HHAT	352	278	160	273	591	280	304	824
KIF1B	1691	2812	1667	2917	4516	2081	3447	5373
FOXC1	334	805	146	125	280	278	431	1237
TBC1D22A	2692	1516	1090	1244	3043	1613	1311	3614
SYNE2	4676	6129	3640	6537	8997	4195	6562	13239
PLEKHH1	210	121	194	340	271	58	203	280
ATP9A	2322	3706	1439	2281	5795	2687	2835	7412
SPO11	0	0	0	0	0	0	0	0
CBLN4	66	61	11	73	73	68	60	192
CHRDL2	83	38	42	35	65	36	21	97
FAM168A	2410	2718	1530	2127	4155	2140	2488	5762
RELT	905	450	412	327	493	353	311	1004
GALC	2140	2655	1858	2398	5554	2284	1879	5768
NOP58	1570	1091	1077	1199	2461	954	1201	2577
SZRD1	6805	4452	2859	3324	7583	4110	3785	9844
KCNH2	166	157	38	108	172	118	209	332
CUL1	2792	2345	1570	2171	4026	1779	2189	4972
FAM114A2	910	803	520	748	1442	680	696	1728
CYFIP2	5788	1960	1664	2485	3346	2434	2132	4341
TAB2	3770	3521	2298	3446	6940	2795	3525	7557
GINM1	1984	2459	1309	2071	4529	1911	1937	4895
EIF2AK2	2508	3240	1636	2653	5479	2182	2711	5864
USP36	2086	1984	1279	1630	2486	1149	1933	4402
KMT2C	2900	4703	2672	3776	5499	2386	4051	8265
MCOLN3	236	383	132	305	538	120	466	449
CCDC85A	215	367	83	282	533	196	327	927
PUM2	5317	4990	3318	4486	8968	3759	5080	10411
MRPL43	2405	1290	977	1140	3300	1426	1122	3107
ITIH4	11	13	11	15	22	7	21	18
ITIH1	20	4	4	4	4	1	1	16
C4orf27	601	444	315	438	994	429	409	867
ZFR	2947	3053	1554	2659	4661	2550	2660	6809
ZNF280C	207	173	142	161	264	105	166	283
NPFFR2	2	3	2	1	4	2	2	7
PHF21B	9	0	0	4	2	3	2	8
TRAF1	2221	299	531	1011	691	377	493	1101
RC3H2	1824	2564	1717	2211	3569	1374	2095	4796
IL17RB	395	346	172	221	383	188	237	408
TRAF3IP2	1446	1059	619	698	1847	934	827	2678
GYG2	84	34	60	38	160	75	14	128
DCBLD2	2370	2346	1200	2364	4843	2294	2013	4615
SERPINB3	46	0	1	4	13	18	1	930
SOAT1	2895	2978	2406	2840	4648	2660	1961	7505
PKP2	288	120	122	131	161	102	132	2410
MSH4	2	3	0	5	23	1	6	11
F7	3	3	5	8	7	4	4	21
GDI2	10997	6346	4933	5998	13795	7250	5586	14527
PRDM1	942	992	1441	1386	459	556	1451	4647
ATG5	1347	1102	789	1099	2842	1046	1080	2511
TMCC3	582	1502	579	873	905	678	1079	2860
PITHD1	2020	1230	928	1176	2997	1341	1255	2585
MTA3	1226	917	609	844	1790	713	951	2080
USP13	1454	1564	878	1295	1980	892	1348	3997
ATP11B	2004	2452	1604	2145	3691	1670	2258	4998
LAMC2	6439	6544	3155	4969	17406	4621	4896	12725
CDK14	1286	1414	948	1334	3161	1012	1426	2925
SEC61A1	15830	10366	6846	7244	16053	10825	7295	22330
PPP1R12A	2107	2736	1644	2361	3445	1835	2407	5404
RASGRF1	4627	3765	1032	2779	4203	3090	1772	3428
CAMK2B	39	5	5	2	9	16	8	30
CROCC	1019	1067	549	701	2110	605	645	2760
POLR3E	1315	849	594	790	1503	723	806	2030
ATP2B4	8181	10615	5078	9678	15762	8184	11726	26722
ZC3H11A	3678	4036	2555	3963	6390	2353	3828	7981
RIOK2	757	645	414	677	1499	548	704	1401
YIPF1	1332	717	700	748	1789	936	662	1790
NDC1	970	589	413	498	1140	550	584	1361
DGKG	174	235	84	161	182	215	209	472
FLYWCH1	1306	1228	657	1035	1795	824	1076	2121
UNKL	591	518	347	403	639	350	567	800
TBXAS1	1937	1827	1263	1105	1832	1534	1034	4104
PARP12	2473	1794	1597	1909	4994	1590	1720	3062
ALDH18A1	2198	1284	744	1108	2233	1379	985	3025
TARBP1	1059	753	779	1112	2692	614	909	1385
GATB	701	428	339	454	974	399	361	990
MXD1	1215	1762	1605	1541	1590	770	1424	3194
CDK17	1307	1845	894	1364	1945	1024	1390	3675
DNAJC25	316	292	195	302	546	242	227	591
SLC2A3	4030	7015	2706	2921	4923	2435	6050	10604
PSD	197	97	68	72	232	98	76	252
CTDP1	1496	1037	711	653	1720	940	943	2759
YBX3	5763	7494	4934	4461	10076	5135	5010	14991
STYK1	95	29	82	44	159	32	48	119
WNK1	11154	13900	7652	12516	23573	9860	13986	31096
CCAR1	1657	1487	1342	1649	3425	1168	1522	2666
OGFR	2907	1770	1530	1523	4662	1843	1638	4792
GNA15	1264	849	666	624	1406	850	560	2110
CREB3L3	13	3	3	1	6	5	4	3
PIGV	845	538	276	512	1268	548	470	1256
PTPRU	4007	3034	1598	1741	5296	2803	2290	5936
SNRNP40	1707	899	706	795	1860	962	742	2112
RIMBP2	7	11	4	3	3	5	12	22
COL11A1	43	49	6	30	2	7	1	20
QSER1	911	1262	788	971	2078	845	986	2104
MPC1	1545	1414	678	1071	2890	1014	895	2390
ACAA1	2849	1411	1362	1477	3831	1763	1121	4234
BCAT1	2362	2686	1664	2129	3208	2704	1220	5237
HDAC7	5284	5020	2451	3144	7689	3472	4579	10100
LZTS1	204	543	198	268	156	239	404	1113
PRDM6	406	703	174	550	731	582	566	670
WNT8A	0	0	0	0	1	0	0	0
SPAG4	128	53	32	64	86	136	37	157
NCKAP1	4406	6502	2630	5008	9717	4859	5439	12736
MRPS35	1565	1130	885	971	2768	1128	984	2546
GUCY1B3	771	1040	403	737	1187	849	808	1568
SFSWAP	1527	1135	836	1117	2322	813	1178	2774
TNK2	2279	1199	1098	1232	2773	1054	1350	3054
MON2	1242	1755	1136	1734	2822	1032	1622	3156
CDH3	752	119	730	233	1425	985	250	958
ARSF	4	5	2	5	7	4	1	9
GPBP1	3271	2869	1991	2853	5222	2123	2606	5827
DGAT2	638	255	140	276	467	265	167	772
ZNF112	129	131	115	144	281	98	148	243
CS	6438	4956	2912	3701	7479	4393	3686	10051
LTK	188	422	46	265	43	373	32	897
MRPS24	281	141	109	94	370	174	135	347
ELMO2	2735	1863	1011	1742	3403	1626	1539	4855
WAPAL	2866	2892	1878	2483	4316	2016	2779	5723
VMP1	3833	2854	4229	4900	6779	2078	2286	6492
APPBP2	1784	2082	1194	1915	3275	1328	1697	3681
POLD1	1172	601	586	504	1257	643	758	1687
SEZ6	13	18	10	8	17	3	4	20
EIF4B	15448	11414	8023	9453	20705	10124	10525	24063
SLC6A16	137	82	49	111	242	68	82	200
GLTSCR1	823	607	336	429	933	444	508	1588
SPHK2	933	461	325	319	1014	488	384	1123
RPL18	31923	12608	11087	9418	24993	13867	10301	27716
CA11	514	308	338	287	793	328	392	708
ISOC2	1695	777	666	559	1778	897	656	1738
U2AF2	6090	3846	2351	2966	5491	3380	3286	9016
EPN1	6267	4600	2925	2801	8284	4002	3567	11014
MED29	2984	2185	1397	1676	3832	1996	2036	5039
AHRR	95	40	13	62	30	215	20	620
GSC2	0	0	0	0	0	1	0	0
ZNF275	960	896	482	712	1038	592	799	2082
MTMR1	1692	1088	855	1037	2374	1012	1064	2801
GPC1	1943	1795	855	836	2971	1540	1220	4488
ADCK1	462	221	241	210	525	221	242	521
HAGH	2470	1755	1042	1060	3191	1469	1281	3416
RNF4	2866	1984	1289	1608	3036	1665	1728	5249
CASP8	1394	1043	835	1330	1998	954	939	2501
LIMCH1	11354	25786	8115	15575	32481	11106	23275	32616
ASUN	633	439	392	533	818	373	390	905
TM7SF3	4325	2440	1891	2682	4814	2303	3154	5585
DLX3	49	24	26	12	62	42	6	58
SPA17	390	206	246	227	1087	376	244	1179
TSPAN32	165	105	165	196	141	93	69	401
WISP2	1385	3634	150	811	950	2757	1937	3421
DMRT3	7	1	0	0	10	0	1	17
ST3GAL6	661	670	308	517	1247	492	407	668
ATP2C2	1262	1605	1005	1344	3501	1026	1379	2743
NGFR	511	142	45	70	97	130	54	542
CDON	457	544	773	529	1638	363	1407	1661
TAF2	878	926	588	767	1394	580	792	1792
HIPK2	3317	6622	2495	4739	5978	3754	4119	12274
TNPO3	2685	2018	1616	1840	4191	1753	1813	4690
MEF2BNB-MEF2B	20	13	14	7	25	9	21	30
RFXANK	1809	890	723	736	2145	1002	771	1855
TMEM161A	1261	630	424	502	1339	739	558	1724
LPAR2	568	264	235	355	768	247	293	692
CTSA	9769	5609	4745	5444	13586	5850	4702	13006
SUGP2	1072	1003	719	1337	2301	613	1259	2186
SLC12A2	1730	2357	1036	1698	2950	1546	2131	5122
SNX24	815	902	500	759	2383	635	687	1537
EYA2	179	123	34	66	243	176	65	393
CNN2	13838	9231	4483	5491	14572	8107	7304	17793
ABCA7	1103	967	448	844	1539	942	666	2694
SNCAIP	204	259	89	232	471	119	132	630
DDX20	816	546	323	576	1120	493	573	1244
BTBD1	2323	2418	1569	2131	4149	1683	1671	5563
FAR2	663	948	706	379	1241	504	478	1812
BCAS1	143	130	51	61	347	146	112	824
POU1F1	4	6	4	3	11	1	2	9
CHI3L2	6931	3496	401	672	2431	2833	345	3429
SBNO2	3759	3843	2042	2171	2574	1897	1868	12613
PMS1	388	417	293	419	673	236	392	617
HMG20B	1992	1431	1177	1076	2989	1436	1133	3391
CALCRL	4757	9516	1816	9300	7701	5988	4354	18622
TAF11	987	670	612	814	1621	562	674	1545
ANKS1A	3412	4966	2626	3757	7366	2695	4051	12111
AP3D1	7026	5108	3504	3852	8124	4296	4504	12586
ZNF76	1500	960	659	956	1974	670	936	2400
SLC9A3R2	5674	6769	2430	4737	9347	8564	6177	17015
NTHL1	444	394	273	312	1007	469	366	860
UHRF1BP1	1467	1356	789	1041	1820	771	1434	2641
GNAI3	3095	2781	2196	2934	5184	2373	2389	6584
IPO5	4857	4428	2309	3240	7481	3854	3613	9037
OAT	2478	2809	1423	2070	3530	2152	2586	5573
WDR3	1231	857	654	697	1531	834	752	2088
PKN2	1574	2738	1308	2014	3771	1354	2139	4220
WDR18	978	630	507	335	1216	498	645	1683
TRAM2	1772	2901	1035	1909	3245	1743	2401	4453
NTN1	337	358	171	308	1111	979	506	2927
GLP2R	10	28	3	11	31	78	100	119
MCM10	121	20	19	18	23	33	9	58
DGKA	1688	434	472	821	767	551	511	1740
ERBB3	4723	4885	4871	3676	13349	3595	5558	9388
ROPN1	0	1	0	0	1	1	0	0
ANKRD44	1943	1669	1453	2018	2441	1023	1570	3517
KARS	4892	3076	2388	2757	6144	3202	2609	7468
ADAT1	892	648	467	584	888	536	541	1746
PDIA5	1850	1346	963	1079	1640	991	795	2477
TBC1D22B	952	643	492	505	1355	533	596	1510
NDUFB4	2356	1530	1214	1329	3558	1588	1313	3339
SPEN	3806	4126	2091	2918	5194	2563	4542	9905
MYLK	5466	13589	3177	8227	8699	10387	9065	23057
ZC3H15	1722	1554	1132	1501	2675	1265	1249	3284
MAP2K4	1401	1199	845	1030	2132	961	1187	3002
TMEM206	406	212	182	256	382	169	188	527
SNAP91	101	3	5	17	5	6	0	26
SLK	2915	4977	2617	3757	7011	3292	4747	9847
CYB5R4	1213	936	810	1014	1888	741	902	2210
COL17A1	134	25	178	105	123	228	34	234
GSTO2	346	288	318	302	1005	215	330	680
SEC61A2	136	86	95	134	260	69	129	252
PRKCQ	821	441	349	546	874	376	448	1135
TLE2	1941	2759	1029	1338	3221	1758	1710	4423
ASB1	1332	1165	673	976	1988	899	1154	2275
FAM107B	7192	6226	3115	4953	14903	4290	4738	12276
ME1	877	752	745	827	1862	717	712	1709
TBC1D1	3060	2287	1902	2388	2592	2201	2006	6190
CDK13	2192	2017	1281	1725	3189	1330	1918	3875
MTHFD2	1308	868	1126	1097	935	890	520	2843
SLC9A7	983	425	462	566	617	338	365	1065
FOXJ2	1560	1639	1015	1176	2354	1310	1663	3586
YBX1	15631	13322	8502	9070	22482	12452	9033	28581
PDE4A	1730	1808	1213	1195	2891	1563	1659	4351
PPP2R5A	5886	4727	3729	4557	13188	4182	5225	8100
CTNNA2	4	2	0	1	5	5	6	7
ELAVL1	2952	2388	1529	1680	3738	1850	1771	5094
TIE1	2883	4134	1233	2594	3786	2461	3161	9821
DIP2B	1873	2410	1265	1828	2652	1517	1639	4603
SMARCD1	2657	1815	1230	1615	2973	1468	1508	4122
KDM4A	2578	2031	1537	1547	3786	1703	1907	3906
NFYC	2245	1559	1067	1214	3144	1471	1580	3323
ZMYND12	162	62	73	97	346	69	46	321
SLC9A3	3	3	5	11	14	7	1	22
NGEF	35	13	7	11	82	25	2	111
ASPM	231	50	51	59	53	56	50	118
CD84	2084	709	1780	2354	925	749	1030	3154
ELOVL1	4367	2848	2024	2452	5979	3234	2466	6986
SPI1	6503	4284	3682	2186	7338	4493	2375	11589
ZNRD1	731	309	266	323	704	278	219	951
MPPED2	9	15	14	26	39	26	24	70
CLDN18	39368	31459	29190	31718	112747	26380	52751	81261
ZBTB11	981	1000	691	1000	1760	716	1007	1932
ATXN3	839	1038	704	1155	2075	665	957	1677
GOLGA5	1779	1823	1184	1491	2918	1340	1509	3563
FGFR2	3014	3945	3023	2957	4252	1595	3574	5569
LRRC40	456	558	333	562	1067	384	477	1094
ISOC1	1034	849	632	856	2039	769	832	1653
EML1	867	1825	481	1163	1790	1004	1260	3511
TRMT11	337	347	250	247	615	186	324	745
THUMPD1	2275	2213	1410	2056	3852	1563	2001	4177
MSANTD3	660	507	344	365	1169	470	445	1193
KIF26A	408	516	215	320	668	423	674	1257
ATG2B	1387	1914	1080	1573	3135	1066	1837	3121
ARFGEF1	2278	2582	1677	2410	3881	1737	2152	5620
ACSM2B	1	3	3	0	13	3	3	7
ZFAT	661	390	241	320	528	311	373	881
MTFR1	660	463	377	538	1117	497	492	1029
STAG3	410	89	96	103	184	69	90	282
FECH	1026	794	610	735	1509	738	770	1620
MYO9A	1915	3239	1660	2358	4311	1721	2843	4946
DDX3Y	1	3500	1	0	0	0	2835	1
PFKP	1678	966	1466	918	1814	1355	1282	4197
IDI1	3791	3700	2359	4109	6551	3137	2928	6134
SP100	3829	3604	2242	3286	6438	2389	3017	6247
KLF6	13317	29453	28439	20605	42225	7149	26360	42665
PPAP2A	1492	1339	471	961	1174	1297	1086	3508
NEO1	2733	3874	1727	3158	5114	2694	3099	7548
TRAM1	14594	12715	8796	11309	27085	13525	9828	26993
PHKA1	237	261	140	268	527	174	332	573
TNFRSF1A	6875	7025	2878	4519	7266	5147	4445	19390
CACNB1	705	246	353	325	1150	270	467	632
EVI5	1000	1521	884	1232	2782	959	1118	2815
STOML1	832	572	288	462	771	559	415	1980
PKM	34005	19816	18110	14542	50254	24789	19256	56974
DHX29	1390	1459	905	1141	2455	1147	1243	2958
DNTTIP2	2097	2156	1361	1849	3731	1528	1615	4117
METTL22	399	228	197	245	550	195	235	684
TP53BP1	1423	1386	844	1344	2313	973	1280	3358
TRO	167	161	52	137	177	88	107	387
RRP15	725	873	429	661	1410	660	652	1421
RHOA	29964	23518	16730	20180	49931	24046	21444	57185
DHX8	2589	2163	1368	1596	2953	1945	1861	5404
PRKCZ	2969	2265	1793	2376	7684	2191	2196	4578
ZFY	0	603	0	0	0	0	563	0
IARS2	3638	3150	1996	2563	5702	2631	2752	7079
SYT1	94	148	62	108	314	68	159	348
NAV3	201	529	168	203	170	143	204	670
IDH3G	2178	1454	996	918	2420	1353	1107	3363
ROGDI	1434	858	712	693	2590	1075	745	2079
PDZD4	178	212	80	143	518	254	129	668
ATP2B3	5	1	1	0	20	1	0	9
ROCK1	2470	3901	2102	3008	4537	2622	3278	7808
CBFB	2352	1652	1120	1544	2279	1321	1346	3918
PDK3	366	260	256	288	433	240	204	691
HYAL2	5484	8802	1943	4652	3827	4400	4082	24975
HDAC4	917	1135	522	786	1538	624	1078	2381
RASSF1	1517	1100	673	1075	2363	1008	1231	2784
FGFR3	1560	1753	1147	1040	2490	1450	1329	1893
IFI35	2080	1098	1035	1127	2872	1424	1030	2976
HEATR6	862	601	347	466	909	491	600	1438
COASY	2763	1297	1211	1246	3352	1497	1385	3632
PLEKHH3	1074	998	671	460	2192	777	896	1381
MEF2A	2276	3808	1701	2657	4144	2313	3103	7617
OTUD5	3505	2499	1782	1986	5079	2334	2210	5479
TFE3	3687	3265	1725	2333	4801	2587	2681	7179
TBC1D25	975	811	522	664	1452	736	624	1951
ACSL4	7488	8330	3055	7076	9464	6778	3391	13234
INPP5A	1182	1723	620	1260	2522	1313	1530	3477
GPKOW	980	770	473	535	1442	723	705	1761
GRIPAP1	2165	1724	1412	1591	3351	1400	1544	3628
FTSJ1	1301	898	505	728	1602	843	669	1993
PRR11	300	119	101	142	174	119	138	254
REEP1	302	349	168	344	969	224	296	742
ATP11A	11808	14697	7475	10043	19063	9335	11951	28754
POLR1A	1950	1918	1085	1320	2647	1326	1644	4385
LAPTM4A	12649	12422	7844	10380	22362	12327	10153	26925
TTC7A	4281	3172	2266	2205	8428	2902	4280	10629
IP6K2	2333	1625	1527	1596	2932	1293	1392	3576
STON1-GTF2A1L	11	16	2	7	4	9	1	28
SRBD1	837	691	521	548	1315	623	615	1615
KIF2A	976	579	469	712	1006	543	637	1723
RASGRP2	1650	463	260	584	781	553	448	1358
PSME4	2477	2250	1724	2007	3047	1599	1673	7179
IFT80	608	602	505	747	1709	460	514	1126
SIRT2	2846	1974	1111	1753	3173	1867	1605	4538
ERLEC1	3954	3140	2086	3134	7257	3361	2919	6390
PPP2R5B	1275	1183	497	859	1616	872	936	2091
PYGM	82	150	44	68	115	106	105	230
PAGE1	0	0	2	0	3	0	0	0
PITX1	11	2	6	6	26	13	2	116
TRPC7	0	0	0	0	0	0	1	0
MAST4	2294	2974	1639	2019	3442	1722	2577	5134
GPR116	12465	19710	7516	15614	32050	19663	14932	43503
SDK2	555	197	203	327	371	337	382	932
ADAM7	0	0	0	0	0	0	0	0
NUP133	1741	1630	1040	1408	2869	1337	1563	3381
NUCKS1	9806	11701	6331	8636	16017	8715	9971	22655
VPS35	4279	3673	2769	3724	7591	3677	3356	9042
