Symbol	TCGA-44-2657-01	TCGA-50-5939-01	TCGA-55-6979-01	TCGA-55-6970-01	TCGA-55-6984-01	TCGA-44-6777-01	TCGA-44-6146-01	TCGA-44-3396-01
RPL26L1	534	621	328	1449	323	536	37	1949
FLT4	832	1085	959	1549	435	1395	325	3032
NSUN2	3332	3451	2604	10888	2287	4754	1525	6596
FBXO42	1637	983	864	1643	736	1528	1070	3094
MFAP3	834	1046	417	2620	464	1118	804	2184
MRI1	1175	227	631	810	511	329	268	2695
METTL1	4266	306	614	850	344	742	77	1948
HOXC8	36	18	0	56	2	9	0	109
AGA	1556	510	1078	2521	714	1196	483	3061
PI4K2B	1106	759	985	4078	648	1218	731	3254
BOD1L1	1703	2207	1489	5267	1391	2619	3448	4029
MAT2B	4850	2742	2734	9702	2781	4331	1789	8637
TLL1	159	89	50	163	64	144	213	158
EDC4	1312	1174	907	2507	943	1327	385	3581
TRIO	3391	3468	3758	12414	2043	10116	5547	8447
VCAN	2612	7648	14532	10066	1478	47404	10776	46201
CLEC16A	1809	1176	1092	2666	963	1714	1203	4432
MSR1	3359	3346	4503	5902	253	17037	702	9644
CDH1	12480	6931	9414	13505	16674	14511	17211	64059
SKIV2L2	1639	2236	1451	5945	1925	6357	1543	6628
DNAH5	502	296	395	3238	918	2135	1634	1126
ZFYVE16	1125	1458	1390	3823	961	1918	3596	3997
FAM65A	2406	3982	1951	3967	1727	3351	485	3758
C6	111	20	4	30	216	25	111	47
RAI14	3647	7144	5526	6549	1654	10006	3836	10172
SOX30	22	14	78	43	6	7	10	33
PNKP	904	570	856	1472	1205	772	278	3641
BEST2	1	2	0	0	1	0	4	3
PHLPP2	295	270	293	484	130	442	597	1074
SPDL1	382	507	820	1155	247	308	177	1221
STAU2	1043	1052	1702	6982	887	1929	2780	4697
PQLC2	903	584	597	755	560	616	77	1760
CTNS	765	1113	753	1104	275	1158	455	1911
RTN4R	337	116	338	346	409	198	16	581
PHF23	1154	1302	1033	3188	902	1314	315	3672
CDH10	4	1	12	8	16	5	26	15
INPP4A	2624	1115	1584	3651	501	1694	1804	3956
RAB27B	681	2241	1299	11445	3299	1238	11859	4083
PSMA4	2682	3519	4873	7850	2710	2922	934	11290
MYO16	74	16	30	49	21	42	104	127
LSG1	1547	1823	1410	2715	1750	1479	1270	5982
PARP3	1310	463	1096	1217	695	949	320	4855
TNC	3823	19478	20968	3690	1432	29654	836	20787
THAP3	809	391	342	504	293	401	66	891
FAM65C	67	24	99	103	41	62	143	380
TDP1	521	706	753	1870	369	527	227	1269
AIFM2	556	1292	759	4814	898	892	224	1786
C2orf83	0	1	1	0	1	0	1	2
SPATA7	296	225	240	652	157	283	333	447
MED17	917	1306	944	2174	834	999	1350	2899
RETSAT	2115	2818	2685	6113	6151	3628	1591	8661
CAPG	11555	3888	13397	14394	5278	18208	471	27582
AP2S1	2093	1921	1914	4564	1883	2978	204	10141
USH2A	4	4	1	3	5	3	115	17
ZPBP	0	0	3	1	0	0	4	0
TG	33	151	26	17	14	56	35	78
ADAM28	1321	710	1478	1213	6695	1499	11923	5682
BARX2	696	139	191	2867	473	7	74	1037
DCUN1D1	1133	1586	1080	2756	1515	1478	3045	3879
JADE2	2226	3468	1266	3027	1157	3721	761	7944
ZIC2	2	6	16	0	2	81	11	415
LCP2	2652	1394	3715	3095	607	4114	737	8771
TRIT1	661	695	655	1129	477	495	398	2383
ADRB1	141	45	53	202	14	37	62	15
GUCA2B	0	0	0	0	1	0	0	0
CUL7	1882	1364	1501	5543	1267	3616	439	7320
CTNNA1	13392	19003	13237	31747	22488	27291	8829	58513
PHKA2	1155	861	483	1313	1054	877	963	2166
CNTLN	150	212	553	309	121	464	583	521
EPHA3	543	258	175	230	22	592	979	1098
HSPA5	33432	45011	28575	76175	38585	52618	3400	67316
DSG2	3061	22025	2963	30083	17151	6628	7073	34940
GEMIN8	536	331	327	966	687	400	370	1772
OFD1	1367	906	1302	2041	1348	749	1801	3924
GPM6B	1179	126	253	669	68	181	1064	1076
MAGEC2	1	0	29	5	1	0	0	101
PREX2	317	232	406	501	177	440	2781	252
WDR37	617	756	623	1538	783	1112	1167	2764
YTHDC2	824	665	1023	2273	973	1326	1927	3126
CTPS2	733	744	845	2532	1065	915	998	3065
ATP6V1H	1116	1658	1217	4816	1153	2096	908	5791
POLR2B	3678	4143	2483	7400	2996	3589	2863	10758
FAM214A	1645	1241	1191	2846	731	1133	5178	5214
ARAP2	1057	1039	889	2366	1327	872	3553	3052
TPR	3101	4174	5002	19367	4237	6788	6987	9489
CP	3630	80892	9533	8756	11209	21751	1403	12685
KIAA0556	869	1196	621	1523	1085	1031	1285	2778
DTNBP1	826	440	731	1093	375	839	354	1867
XK	269	69	127	158	159	257	1167	1178
ANO2	39	12	9	36	19	38	171	21
C12orf4	692	368	638	1530	512	881	649	1879
SCML1	319	88	289	361	165	212	1014	874
WWC3	2117	2273	1733	4961	1048	4622	1970	5979
ARHGAP6	179	171	146	273	66	447	425	395
FAM184B	19	7	9	41	6	14	38	14
MAP4	5701	8506	8822	15800	7611	14776	5311	30448
GOPC	1230	1541	1537	3091	923	1625	2674	5363
ROS1	3267	873	2713	6590	877	3027	4493	9805
USP28	1226	659	1378	2055	452	1295	765	2919
HDAC9	659	317	666	412	178	670	788	862
TSPAN17	2630	2655	1446	4736	2647	2610	294	8158
NOP16	552	741	451	1688	809	355	150	2497
CC2D2A	360	574	246	1429	276	397	1490	1391
RRM2B	1989	1543	1211	5474	907	2388	3146	4519
ZNF800	744	810	745	1912	817	1011	3556	2662
TNFRSF17	818	212	401	354	83	326	46	1410
SNX29	1872	1284	1126	2279	604	2412	1587	3928
LMO3	1456	318	819	3124	438	5024	3248	2978
MRPS10	1839	1136	1450	6658	1396	1879	1123	5188
GUCA1A	1	4	7	1	1	14	0	39
RSF1	1526	1774	1884	3517	1278	2575	5303	5216
VPS13D	6623	2636	1698	7138	2272	4689	10075	3913
CELF2	3042	1599	3279	7696	716	4059	2885	16548
FAM120A	6594	11100	8463	17601	10403	10605	10982	18913
R3HDM1	1205	1442	1100	4619	771	1373	1050	3281
COL9A2	1952	76	897	151	748	822	73	1213
KITLG	2284	1042	3864	5584	1299	3428	5512	9158
ERCC8	270	301	207	562	117	340	319	801
ADAMTS6	40	24	56	51	34	31	442	383
H6PD	4747	15185	3404	5268	6980	7565	2341	10026
VAMP3	5774	4074	3229	7221	4263	6231	4635	14380
PER3	2632	407	734	586	853	1482	2737	937
UTS2	12	5	16	4	7	11	6	31
TNFRSF9	344	189	675	537	58	589	50	1366
EPN3	369	278	519	713	695	196	144	2831
LTBP1	4053	4057	2637	2546	1982	10222	5014	6627
RCN1	3408	3970	5612	3579	2216	8267	1415	14019
ELN	5580	2161	2207	4660	957	6410	2540	4734
RFC2	1084	625	1162	1367	609	1049	115	5637
ARID1B	2744	3476	2419	5532	2456	3213	4050	6382
CLPTM1L	15205	5582	7530	18284	5164	23878	1708	14650
NEDD4L	2494	2875	1461	7524	1719	2229	5574	9624
FOXP3	331	181	448	352	82	420	30	1251
PPP1R3F	213	97	156	189	41	192	30	575
HEXB	4086	5113	5653	9342	2755	11396	1452	17476
PTCD2	309	322	275	643	200	348	347	1150
KIAA2022	99	19	7	23	11	198	67	30
JKAMP	1399	2518	1284	4627	1361	1752	840	3831
DKK3	5003	1280	2114	2715	804	8284	2409	6452
ARHGEF5	449	1435	443	743	861	347	411	2782
NFE2L3	1409	845	4405	2194	1202	2900	2307	8596
MCUR1	1403	1360	1176	5272	800	1210	1415	3465
LIMA1	2146	1425	2538	4481	4961	3737	7760	6635
LETMD1	1685	927	993	4206	905	1732	1494	3759
SLC4A8	197	48	283	92	70	157	384	464
LAMC3	181	842	1132	1594	828	675	212	1529
PTGER3	28	46	82	317	12	115	37	258
TNIP3	80	1042	513	105	308	42	65	1703
MAPK9	1994	1815	1329	6294	1264	2306	1444	4384
COL23A1	87	50	177	39	12	75	12	153
BCAR1	1787	4020	1896	4016	5888	2124	767	8414
FAM160A2	1440	645	698	1783	2017	752	1089	4297
HERPUD1	12302	5893	6987	10558	4167	8506	4555	26449
HOMER3	723	601	2270	969	897	1106	56	5000
RAD51	160	209	171	336	174	164	57	1312
POLQ	78	108	247	343	178	134	140	736
PIK3CB	1178	1985	817	3318	2633	3522	4077	2938
CYBA	8063	6745	7365	4771	7341	6622	251	35159
THOC3	506	189	148	656	259	215	42	546
HEBP2	1756	2465	1974	5460	3203	1473	2188	6768
MPHOSPH9	450	523	385	1215	180	515	925	1452
PLEKHA5	2140	722	827	3983	1854	2116	5754	2354
PRSS8	6817	3162	4801	7597	9052	4603	1052	23248
SIKE1	1208	1307	1605	2303	789	1168	3137	3557
RRP12	1078	1578	1112	5209	1583	1775	228	3611
FNIP2	2817	832	1644	3449	1850	3874	7965	7013
MSMO1	1378	2279	1836	5633	5728	1778	2096	4283
TTC17	2638	1924	2865	5925	1892	2724	5082	5299
ALX4	6	2	0	5	2	2	14	1
FSTL4	206	132	380	4046	9	1717	16	203
FOXN3	2435	2484	1924	5875	842	4482	3398	4599
METTL24	35	12	27	28	7	40	41	95
AKR7A2	2434	1603	1015	2090	1519	1737	357	4351
MRTO4	1888	1440	1234	1968	1389	1290	262	5841
NNAT	20	12	21	49	12	10	148	34
USE1	1166	332	464	870	547	737	49	1580
MCF2L2	33	218	49	99	22	77	235	212
NRIP2	194	37	53	113	120	127	197	202
LAMA3	645	14375	363	3911	14404	870	12461	180
AP5M1	1430	1242	1228	4644	987	1296	2018	3760
ANAPC4	923	623	820	1820	574	830	977	2920
KCNQ1	1949	941	578	3509	3541	1776	429	970
TRAPPC3	3242	1977	1993	3087	1556	1937	678	6848
THRAP3	5647	6886	4919	11803	4805	6863	2917	13620
PHPT1	2424	2076	1276	4867	1754	1827	141	4394
ENTPD2	50	1137	33	592	1363	36	52	38
LY75	1122	609	1148	523	635	1087	1028	3714
ARID4B	1560	1319	1687	6410	1750	2418	3749	3565
OPN3	272	1604	669	5081	257	945	84	1554
SDCCAG8	777	731	1061	1792	764	1579	1207	1903
PTPRN	3	64	6	1884	22	113	2	107
HHAT	454	471	395	1721	461	573	373	984
KIF1B	1952	3567	1856	5584	1706	4048	4416	5434
FOXC1	930	247	1034	207	595	436	230	1994
TBC1D22A	1880	1225	1347	2190	1408	2135	934	2594
SYNE2	2979	3658	3711	13583	4096	2288	15884	5853
PLEKHH1	82	253	112	1717	526	34	534	66
ATP9A	2736	3588	2151	6016	3358	4048	3747	6069
SPO11	0	0	0	0	0	0	1	0
CBLN4	66	29	8	43	3	159	13	21
CHRDL2	318	437	12	85	50	83	36	123
FAM168A	2026	2450	1787	2874	1092	5473	1317	6981
RELT	632	478	692	637	204	832	91	2086
GALC	1416	3626	1658	3074	1541	2584	793	3713
NOP58	1750	2253	2166	9401	2466	1616	966	5376
SZRD1	6556	5862	3766	6576	4246	5884	1169	11781
KCNH2	437	18	44	90	21	66	51	224
CUL1	2513	2672	2706	3987	1658	3216	1694	9148
FAM114A2	1157	858	605	2438	490	1558	631	2205
CYFIP2	3710	813	895	3944	682	2515	557	3834
TAB2	3377	3878	2908	7077	2662	5069	5798	11260
GINM1	1364	1925	1489	2659	1248	2118	1577	4284
EIF2AK2	1835	2836	2911	7277	1912	3785	6686	5810
USP36	2045	1852	1996	2648	1511	2093	1352	6048
KMT2C	2469	2344	3026	7397	2204	4830	14775	8639
MCOLN3	197	89	352	70	12	96	260	608
CCDC85A	22	16	21	114	12	89	14	64
PUM2	3537	4162	4571	14216	3789	5983	8851	11986
MRPL43	1774	1437	1064	4097	1262	1441	443	3528
ITIH4	20	6	25	7	3	18	29	52
ITIH1	7	3	5	5	2	1	3	21
C4orf27	595	357	593	1055	339	541	184	1719
ZFR	3057	2877	2964	11005	2419	5023	3422	8662
ZNF280C	250	212	222	580	132	237	356	496
NPFFR2	19	2	15	0	0	1	0	6
PHF21B	10	2	2	4	1	5	6	3
TRAF1	1539	768	1402	1162	378	859	462	4170
RC3H2	1166	2775	2086	4066	1423	2149	5757	5165
IL17RB	319	85	332	313	154	266	240	2075
TRAF3IP2	758	1579	593	1681	1153	665	997	2582
GYG2	145	150	351	1055	235	393	114	208
DCBLD2	1695	4281	7369	2255	1905	9764	3014	21379
SERPINB3	93	7052	4	49	1318	9	0	31
SOAT1	2510	3711	4410	9959	1047	6241	2887	6469
PKP2	542	2307	355	304	1745	180	2675	314
MSH4	5	2	1	4	2	2	23	1
F7	18	3	4	3	3	23	2	18
GDI2	7717	7232	9288	33224	8790	14641	4893	38275
PRDM1	1562	1725	1712	4673	1166	2266	1386	7621
ATG5	1590	1443	1321	3077	782	1293	1914	5169
TMCC3	511	533	471	1333	208	848	509	1371
PITHD1	2745	1339	1514	2240	891	1372	879	3543
MTA3	825	1138	984	2962	1016	989	1287	3780
USP13	879	2134	681	1775	283	1147	811	2406
ATP11B	1772	3656	1886	4987	3815	3119	11644	5108
LAMC2	3284	40783	4733	11791	63973	4215	11013	20092
CDK14	1190	1685	606	994	554	1717	1259	3501
SEC61A1	13959	16381	12913	35394	20793	23237	4323	48496
PPP1R12A	1720	1362	1924	4207	1122	2875	5593	6212
RASGRF1	1746	323	782	886	110	111	188	229
CAMK2B	76	2	3	14	0	70	2	30
CROCC	1108	884	843	892	698	613	150	2469
POLR3E	1596	1265	878	2578	1298	1161	1218	3454
ATP2B4	3275	9414	3430	25553	5882	19230	5741	9619
ZC3H11A	3826	4483	3495	14401	4684	4536	9670	7447
RIOK2	582	734	572	2606	538	1101	497	2083
YIPF1	1991	1427	1190	4428	992	1979	582	5748
NDC1	1473	1693	1076	3175	1133	1220	662	4890
DGKG	120	380	161	90	66	439	233	628
FLYWCH1	1119	1404	913	1707	687	834	247	2417
UNKL	705	723	324	931	242	464	367	1153
TBXAS1	1244	920	1556	1241	1231	2835	381	3923
PARP12	2006	2147	2731	3482	1724	2305	1741	5106
ALDH18A1	2500	3317	2832	13389	3246	5526	2262	7228
TARBP1	1250	732	1630	5817	1079	1129	2419	2716
GATB	818	448	471	1079	303	593	167	1773
MXD1	569	2808	839	2129	1221	1351	11591	8368
CDK17	1101	1054	998	3750	449	1729	3016	3152
DNAJC25	273	426	439	790	320	327	285	784
SLC2A3	1203	1854	747	2906	1441	5962	1223	8796
PSD	372	97	115	195	98	307	29	475
CTDP1	858	862	931	1975	1000	946	257	4948
YBX3	2621	6995	3456	10390	7290	6917	4079	10808
STYK1	194	204	260	645	1326	211	1576	437
WNK1	6856	7994	4498	18193	11489	18414	9616	12576
CCAR1	1600	1757	2435	9801	2524	2117	2191	5048
OGFR	1784	1688	2581	2945	1535	1760	173	5571
GNA15	956	1751	999	1223	892	2022	200	5266
CREB3L3	8	4	6	1	2	0	3	7
PIGV	1256	867	527	1503	565	704	283	2381
PTPRU	3516	6051	1653	8731	1378	2360	751	3860
SNRNP40	1971	1439	1219	1858	893	1273	577	4554
RIMBP2	4	8	1	4	3	14	20	17
COL11A1	181	1487	2235	280	63	12071	120	11738
QSER1	876	878	1296	2939	1181	1943	5193	4049
MPC1	1380	543	1042	2626	582	968	732	2855
ACAA1	1591	632	1232	2630	1768	1783	443	5972
BCAT1	7188	3918	4508	2685	324	8463	1196	3992
HDAC7	3298	3138	2736	4236	3117	3327	1289	9549
LZTS1	172	362	678	661	222	1006	100	2154
PRDM6	374	100	271	401	99	712	1818	433
WNT8A	1	1	0	0	0	0	1	0
SPAG4	918	995	422	331	190	653	71	3502
NCKAP1	5507	8322	4160	25827	6766	6430	15344	18046
MRPS35	5636	1899	1267	5558	2943	1774	1284	3671
GUCY1B3	482	324	1158	757	249	1304	434	2518
SFSWAP	1067	710	982	2362	678	1075	1602	3262
TNK2	2056	1155	1537	1803	2950	1425	401	3746
MON2	1602	1465	1029	3308	2763	1595	7926	3583
CDH3	1589	11832	3381	1861	12205	991	557	14084
ARSF	0	2	0	2	0	2	4	5
GPBP1	2628	2729	2317	5880	2101	3554	2930	7269
DGAT2	433	526	301	1008	156	360	101	1909
ZNF112	129	52	282	187	157	112	287	284
CS	3455	4718	4347	13981	6762	6487	1721	16342
LTK	104	25	211	129	34	967	104	1220
MRPS24	359	201	431	392	225	361	9	1986
ELMO2	2085	1110	1573	3550	781	2318	831	5730
WAPAL	1850	2591	1563	6969	1713	3216	4453	4149
VMP1	6737	4108	9674	10236	7481	5723	29759	39575
APPBP2	1604	1490	1355	3513	912	1997	2860	4254
POLD1	961	708	1113	1769	596	982	52	3504
SEZ6	1	2	7	4	4	2	95	4
EIF4B	9096	22923	5806	40350	8061	15946	8201	20996
SLC6A16	123	36	38	73	24	18	63	204
GLTSCR1	503	385	414	1134	544	547	180	1471
SPHK2	562	274	443	663	566	452	113	2101
RPL18	22932	13593	11229	31126	22808	18682	1326	47516
CA11	786	99	214	206	132	1018	22	3333
ISOC2	1996	884	1066	2012	1105	1396	54	4235
U2AF2	5417	4036	4225	7693	3872	4734	636	13756
EPN1	4585	4116	3607	6898	5797	5247	1392	16735
MED29	3120	1316	3060	4628	1384	2481	653	6573
AHRR	131	49	52	110	7	35	55	48
GSC2	0	0	0	0	0	0	1	1
ZNF275	1274	952	956	2263	765	1696	1132	2881
MTMR1	1361	1317	1129	1908	860	1510	1531	3194
GPC1	3183	5296	1130	4330	1504	2453	220	4737
ADCK1	358	191	242	493	345	289	65	600
HAGH	1817	1075	988	1878	873	1547	233	3220
RNF4	2672	2805	2016	4085	2275	2650	1017	8685
CASP8	2222	1388	1703	3375	1155	1596	1484	4994
LIMCH1	5378	10091	1979	12591	981	8462	8130	6157
ASUN	1867	1010	677	2326	884	985	500	1184
TM7SF3	16612	4305	1156	6776	2479	3651	2247	4406
DLX3	282	0	96	59	9	273	2	7
SPA17	228	541	142	810	273	506	389	480
TSPAN32	253	13	119	93	12	44	15	371
WISP2	472	441	111	468	51	2275	64	2178
DMRT3	29	3	5	2	2	5	0	5
ST3GAL6	405	298	342	302	142	522	811	743
ATP2C2	335	2373	400	5960	773	180	1224	3749
NGFR	196	77	24	123	48	255	11	152
CDON	418	220	108	455	169	260	195	254
TAF2	1076	1153	897	4792	788	1390	1681	4181
HIPK2	1975	5159	2487	5214	3583	9507	7749	6703
TNPO3	1700	2688	2281	6536	2041	2989	1655	6047
MEF2BNB-MEF2B	31	7	8	5	11	18	6	60
RFXANK	2109	917	1065	1881	1040	1388	40	5178
TMEM161A	1545	683	559	1436	807	1278	20	3806
LPAR2	1084	419	672	950	948	492	114	2566
CTSA	9619	10012	7140	16612	5988	14792	981	27696
SUGP2	1938	665	1398	1983	925	980	1537	5776
SLC12A2	1258	765	3791	2718	5541	4323	10301	12427
SNX24	520	792	678	1293	310	753	546	1778
EYA2	662	95	513	67	58	541	970	148
CNN2	7349	5983	5659	18791	4282	11890	1018	28906
ABCA7	1397	722	1126	2142	320	922	217	5281
SNCAIP	98	250	109	147	100	80	366	380
DDX20	534	642	673	1290	358	716	440	1634
BTBD1	1684	3119	2257	5039	1834	2547	2690	7271
FAR2	393	165	289	557	1103	665	549	665
BCAS1	284	117	348	7887	4391	22	8953	164
POU1F1	3	1	1	1	0	1	3	2
CHI3L2	755	366	393	436	117	675	113	2409
SBNO2	3076	6763	4636	11220	6397	3998	332	18853
PMS1	524	436	481	1818	349	404	630	1487
HMG20B	1890	1591	1627	4348	1272	1597	291	7402
CALCRL	1225	1225	1459	3648	472	1540	2948	4072
TAF11	1112	871	927	2331	572	726	429	2999
ANKS1A	1830	2203	1340	6243	1441	2300	1145	4602
AP3D1	5331	5939	4809	13271	6712	9309	1960	20176
ZNF76	1633	988	1143	2797	692	812	377	3246
SLC9A3R2	3466	1354	2793	5699	6694	2993	486	15517
NTHL1	637	180	326	788	311	567	39	3794
UHRF1BP1	1229	1564	1116	6929	456	1998	1994	2873
GNAI3	2617	4391	5049	7751	2738	5400	3561	13414
IPO5	4160	5940	3741	12673	3567	5419	2733	15066
OAT	2346	1652	5002	4028	1948	5063	3508	4461
WDR3	820	1856	1269	3227	1251	1782	680	6129
PKN2	1377	3128	1653	3864	1852	1720	5618	4460
WDR18	867	548	690	1467	926	647	31	3582
TRAM2	2281	2690	1904	5417	1168	4545	1953	5877
NTN1	265	431	328	1495	141	369	186	1107
GLP2R	5	93	8	58	0	7	10	3
MCM10	83	260	298	916	124	185	26	1856
DGKA	1465	328	944	1534	3786	941	1698	3235
ERBB3	2783	4220	2668	17788	25442	3405	8566	12592
ROPN1	1	0	0	1	0	0	3	1
ANKRD44	1607	466	1146	1812	331	1229	2316	2150
KARS	4246	3617	3970	10000	5001	4895	1021	15812
ADAT1	954	596	732	1974	608	1053	640	4362
PDIA5	1706	1629	1216	2170	1377	2069	440	3634
TBC1D22B	1064	785	564	1978	627	680	529	1787
NDUFB4	2976	2070	2129	6428	3202	2786	551	5983
SPEN	3517	3620	1947	6075	2576	4581	4810	4810
MYLK	5491	2910	4086	5291	1093	13078	7533	13736
ZC3H15	2302	2308	2150	9992	2166	2167	1621	7366
MAP2K4	1066	1171	877	2764	641	1494	2121	2645
TMEM206	486	618	429	853	267	509	181	1278
SNAP91	38	0	4	10	1	4	4	7
SLK	1691	3787	2336	16198	4110	4019	8969	5030
CYB5R4	1056	651	1194	2700	529	1098	1457	5422
COL17A1	332	189	587	1283	28667	11087	9837	54
GSTO2	58	655	150	2855	83	294	680	478
SEC61A2	186	111	184	454	134	87	489	1335
PRKCQ	342	121	182	278	46	114	141	351
TLE2	2739	439	871	3300	393	1578	212	6837
ASB1	720	1463	663	1476	666	865	1066	2028
FAM107B	5199	4350	4600	17884	4247	5029	20400	27293
ME1	981	1010	948	2904	338	763	676	3307
TBC1D1	1753	1454	1965	2353	2833	3045	1490	6650
CDK13	1917	1304	2201	3587	1502	2313	3168	7575
MTHFD2	1907	4528	3325	12699	1646	3788	1063	6277
SLC9A7	839	1786	1286	876	430	1806	1898	2109
FOXJ2	945	838	868	2441	1722	1956	921	2333
YBX1	14769	14669	11543	21748	11607	17667	2384	33066
PDE4A	1479	1308	1055	5258	1196	2332	327	4484
PPP2R5A	3028	2163	1427	7815	3249	5497	3006	3222
CTNNA2	4	1	16	2	0	1	12	6
ELAVL1	1917	1906	2377	4594	2172	3271	1102	8601
TIE1	923	1208	1212	1659	711	1681	344	3023
DIP2B	1121	1393	1450	4172	1031	2418	4299	4757
SMARCD1	2158	1526	1813	1477	886	1831	943	7058
KDM4A	2636	1775	1288	3815	938	1860	1015	3879
NFYC	2536	1739	1489	2782	1320	1847	746	3504
ZMYND12	126	25	49	208	82	86	20	217
SLC9A3	43	1	41	23	59	15	36	141
NGEF	73	969	706	107	838	177	295	665
ASPM	294	1107	828	2745	612	464	426	857
CD84	2151	963	2362	3949	227	5119	764	5252
ELOVL1	4970	2890	2957	5590	5541	4303	794	9072
SPI1	2036	1456	3349	1861	388	5451	63	6548
ZNRD1	755	517	492	1163	452	507	84	2024
MPPED2	18	9	25	17	6	63	74	52
CLDN18	3539	1471	863	6795	26512	196	44899	80
ZBTB11	1267	1136	817	2871	947	1197	1786	2538
ATXN3	831	517	853	1965	634	745	2338	1336
GOLGA5	1903	2475	2220	6721	1867	2741	1199	5138
FGFR2	693	322	600	1212	545	782	1405	1038
LRRC40	525	601	658	1359	290	608	595	1815
ISOC1	758	819	561	1898	556	820	414	2213
EML1	433	582	246	1090	355	857	502	801
TRMT11	453	442	387	705	449	235	787	1216
THUMPD1	2701	2050	1731	4146	1360	2603	2852	4586
MSANTD3	441	1362	819	1260	686	654	505	2537
KIF26A	149	74	91	445	76	164	18	175
ATG2B	1164	1192	847	3665	610	1490	2479	2065
ARFGEF1	1687	2012	2592	10562	2343	4025	9293	7243
ACSM2B	1	0	0	0	0	0	6	2
ZFAT	646	545	381	1210	277	549	354	944
MTFR1	658	901	922	5041	697	1131	1406	2245
STAG3	298	72	417	173	66	102	254	363
FECH	904	1184	753	5176	574	941	334	2783
MYO9A	859	918	1245	2973	569	2143	5611	2406
DDX3Y	1	2718	0	1	0	1	2841	0
PFKP	1734	8585	2523	8549	8512	8753	1073	28986
IDI1	1330	1680	1363	4754	2504	1560	1983	4593
SP100	3715	3281	3597	6014	1846	3157	4304	8028
KLF6	3849	9459	6050	22345	10281	7431	12372	37966
PPAP2A	1047	621	856	970	267	1564	249	3238
NEO1	1396	5710	1192	5768	1972	2265	2803	2200
TRAM1	14544	10952	13924	37006	8523	22060	15017	28904
PHKA1	477	1054	572	1505	566	840	416	2194
TNFRSF1A	3417	12204	3649	14697	7745	6938	1512	12759
CACNB1	865	96	449	241	152	310	187	2164
EVI5	629	844	978	1831	782	1076	5682	1792
STOML1	440	469	1016	589	581	486	230	2782
PKM	28183	83989	45741	50472	62842	57056	4994	198438
DHX29	1000	1654	1149	3970	1357	8994	932	4023
DNTTIP2	1439	3756	2323	5338	2561	2444	1225	6921
METTL22	502	253	281	390	248	259	347	1256
TP53BP1	1127	1796	703	3577	1142	1335	2052	4431
TRO	504	106	156	135	79	229	141	781
RRP15	642	818	652	2657	988	1008	843	1476
RHOA	19937	14213	21252	47239	18739	30602	12118	73114
DHX8	2148	2325	2081	4187	1759	3582	1412	6539
PRKCZ	2081	1185	596	3988	629	462	404	1676
ZFY	0	808	0	0	0	0	1288	0
IARS2	3437	5482	3206	21141	4569	6480	2053	10467
SYT1	58	15	132	43	15	198	249	340
NAV3	160	235	131	244	24	204	411	557
IDH3G	1941	1559	1584	2598	1492	2268	272	4416
ROGDI	1560	502	652	1294	648	909	265	2887
PDZD4	91	41	98	99	65	129	12	94
ATP2B3	4	0	0	0	1	5	1	1
ROCK1	2040	2268	1651	6080	1697	3607	5160	6221
CBFB	2171	1397	1972	4097	1838	2618	4106	7772
PDK3	435	268	674	331	173	570	192	1322
HYAL2	2056	2010	2615	4215	2472	2058	360	10975
HDAC4	744	901	435	1827	658	803	765	1097
RASSF1	1094	512	1155	1630	700	1066	328	2755
FGFR3	4968	203	531	863	2752	56	209	237
IFI35	1881	1413	2324	2192	929	1742	105	3682
HEATR6	907	619	733	1306	431	983	452	1749
COASY	2127	3040	2195	4724	2283	2370	477	8968
PLEKHH3	658	775	532	909	443	772	159	3085
MEF2A	1672	1648	1571	3329	995	2916	3714	4738
OTUD5	3068	2382	2644	3755	1748	2782	659	6796
TFE3	2559	2455	2182	3800	1658	3444	573	7601
TBC1D25	821	786	655	1254	470	1064	197	2030
ACSL4	2623	4817	3554	22780	2995	3768	2811	8948
INPP5A	766	600	543	1657	1133	899	774	1257
GPKOW	899	713	834	1306	798	1028	157	2026
GRIPAP1	1962	1331	2042	3126	1522	2006	649	5180
FTSJ1	1671	1784	1667	2344	1269	1595	500	5818
PRR11	372	730	951	1053	522	494	75	1934
REEP1	269	84	72	289	141	36	214	167
ATP11A	9638	8058	6350	22156	5476	12607	6058	16055
POLR1A	2120	2708	1793	6509	1942	2679	1015	5026
LAPTM4A	9903	8318	10436	22901	7736	15914	3890	30835
TTC7A	2058	2616	2575	4355	2211	3177	1067	5857
IP6K2	1932	1099	1936	3321	1530	1202	1220	6102
STON1-GTF2A1L	4	3	9	8	0	4	7	12
SRBD1	528	559	638	1573	417	832	997	2205
KIF2A	755	829	1026	2205	745	1736	1290	4823
RASGRP2	917	145	246	298	255	290	75	943
PSME4	2808	2492	3576	7440	2466	3544	5379	8971
IFT80	567	335	496	766	460	498	1167	1755
SIRT2	2286	946	2727	4484	1138	2280	317	5636
ERLEC1	4934	3049	3206	11122	3513	6001	3779	12774
PPP2R5B	909	610	816	754	814	816	201	3257
PYGM	68	23	13	30	8	48	18	60
PAGE1	0	0	7	0	0	2	0	0
PITX1	33	2932	187	695	1959	629	65	4305
TRPC7	0	0	0	0	2	0	0	0
MAST4	1024	3172	1623	3601	2569	2410	2684	3932
GPR116	11791	2309	5066	9021	1955	14901	6968	8946
